id,observation url,image file,scientific name,common name,no. of identification agreements,no. of identification disagreements,help identify?,group,habitat,observed on,location title,location scale,longitude,latitude,Geoprivacy enabled,notes,tags,post to user groups,user name,user,created on,updated on
394181,http://indiabiodiversity.org/observation/show/394181,http://indiabiodiversity.org/biodiv/observations/33ef6338-6668-481a-bf23-341e62ae38e0/549.JPG,Papilio polytes,Common Mormon,2,0,NO,Arthropods,Forest,24/09/2015,"Dumal Gaon, Uttarakhand 248009, India",Approximate,78.0950469971,30.4076633453,false,                        ,,ButterflyIndia,Jon Hakim,http://indiabiodiversity.org/user/show/6121,04/11/2015,04/11/2015
393311,http://indiabiodiversity.org/observation/show/393311,http://indiabiodiversity.org/biodiv/observations/09a3d9b5-caa2-438b-9c98-bbe5ce52abee/450.jpg,Papilio demoleus,,2,0,NO,Arthropods,Others,06/10/2015,"Kasturba Rd, Nunegundlapalli, Ambedkar Veedhi, Sampangi Rama Nagar, Bengaluru, Karnataka 560001, India",Accurate,77.5936889648,12.9719400406,false,,,ButterflyIndia,Dashawatar ,http://indiabiodiversity.org/user/show/8533,24/10/2015,26/10/2015
393357,http://indiabiodiversity.org/observation/show/393357,http://indiabiodiversity.org/biodiv/observations/25d91468-1102-445d-9bfe-acbc361e6bd5/421.jpg,Papilio demoleus,Lime Butterfly,2,0,NO,Arthropods,Others,24/10/2015,"Solapur - Dhule National Hwy, M.I.R.C, Ahmednagar, Maharashtra 414110, India",Accurate,74.772315979,19.0454730988,false,,,ButterflyIndia,Singh Jatishwor,http://indiabiodiversity.org/user/show/3129,25/10/2015,25/10/2015
393306,http://indiabiodiversity.org/observation/show/393306,http://indiabiodiversity.org/biodiv/observations/f7aab8b3-2ce9-4510-b2e3-6c4c28ad979d/17.jpg,Byasa polyeuctes,Common Windmill,1,0,NO,Arthropods,Others,24/10/2015,"Pelling-Rimbi Rd, Sikkim 737113, India",Accurate,88.1920700073,27.3419322968,false,,,"Northeast India Biodiversity, ButterflyIndia",nawangla bhutia,http://indiabiodiversity.org/user/show/8368,24/10/2015,24/10/2015
393261,http://indiabiodiversity.org/observation/show/393261,http://indiabiodiversity.org/biodiv/observations/a3cdaa95-d5bb-4dc8-852c-dec69a880ab3/890.jpg,Meandrusa payeni,Yellow Gorgon,2,0,NO,Arthropods,All,28/02/2013,"NH44, Meghalaya 793150, India",Approximate,92.3853302002,25.2864742279,false,"<p>	Mudpuddling, difficult to locate, easy to observe. Species not restless.</p>","meandrusa payeni, yellow gorgon butterfly","Northeast India Biodiversity, ButterflyIndia",Rajkamal Goswami,http://indiabiodiversity.org/user/show/3380,24/10/2015,24/10/2015
393246,http://indiabiodiversity.org/observation/show/393246,"http://indiabiodiversity.org/biodiv/observations/0282f9b8-493c-4913-bddc-b2c53cb7326e/436.JPG, http://indiabiodiversity.org/biodiv/observations/0282f9b8-493c-4913-bddc-b2c53cb7326e/726.JPG, http://indiabiodiversity.org/biodiv/observations/0282f9b8-493c-4913-bddc-b2c53cb7326e/61.JPG",Papilio helenus,Red Helen,1,0,NO,Arthropods,All,19/03/2008,"Suntaleykhola, Samsing, West Bengal, India",Accurate,88.7863006592,27.0108699799,false,<p>	Seen mud puddling</p><p>	http://www.inaturalist.org/observations/2301672</p>,"vijaybarve, diversityindia, butterflyindia, butterflyindia meet 2008","Northeast India Biodiversity, ButterflyIndia",Vijay Barve,http://indiabiodiversity.org/user/show/2919,24/10/2015,24/10/2015
393178,http://indiabiodiversity.org/observation/show/393178,"http://indiabiodiversity.org/biodiv/observations/71c8e9ed-0a7c-441f-b48c-3eabda7f467e/884.jpg, http://indiabiodiversity.org/biodiv/observations/71c8e9ed-0a7c-441f-b48c-3eabda7f467e/432.jpg, http://indiabiodiversity.org/biodiv/observations/71c8e9ed-0a7c-441f-b48c-3eabda7f467e/104.jpg, http://indiabiodiversity.org/biodiv/observations/71c8e9ed-0a7c-441f-b48c-3eabda7f467e/448.jpg",Graphium doson,Common Jay,1,0,NO,Arthropods,Others,23/10/2015,"Watch Factory Rd, Muniswara Nagar, Yeshwanthpur, Bengaluru, Karnataka 560022, India",Accurate,77.5366516113,13.0382022858,false,,,ButterflyIndia,Thomas Vattakaven,http://indiabiodiversity.org/user/show/1426,23/10/2015,23/10/2015
393031,http://indiabiodiversity.org/observation/show/393031,http://indiabiodiversity.org/biodiv/observations/aed19f28-e7af-468f-84fa-ae72707a378f/936.jpg,Pachliopta,Common Rose,1,0,NO,Arthropods,Forest,18/10/2015,"Sultanpur National Park, Sultanpur, Gurgaon, Haryana 122506, India",Approximate,76.8908309937,28.4613933563,false,,butterfl,ButterflyIndia,Siddesh Deshmukh,http://indiabiodiversity.org/user/show/6449,20/10/2015,20/10/2015
393011,http://indiabiodiversity.org/observation/show/393011,"http://indiabiodiversity.org/biodiv/observations/4e982645-2bb7-448f-8872-05cba7a64bb5/376.JPG, http://indiabiodiversity.org/biodiv/observations/4e982645-2bb7-448f-8872-05cba7a64bb5/920.JPG, http://indiabiodiversity.org/biodiv/observations/4e982645-2bb7-448f-8872-05cba7a64bb5/354.JPG",Papilio paris,Paris Peacock,1,0,NO,Arthropods,Forest,04/10/2014,"Sakleshpur, Karnataka, India",Approximate,75.6463623047,12.8733921051,false,,,"The Western Ghats, ButterflyIndia",Siddarth Jude Machado,http://indiabiodiversity.org/user/show/3708,20/10/2015,20/10/2015
392981,http://indiabiodiversity.org/observation/show/392981,http://indiabiodiversity.org/biodiv/observations/ac58e254-f52e-4b56-9c89-e4a5e73d46e7/223.JPG,Graphium agamemnon,"Tailed Jay, Green-spotted Triangle, Tailed Green Jay, Green Triangle",1,0,NO,Arthropods,Forest,19/03/2008,"Suntaleykhola, Samsing, West Bengal, India",Accurate,88.7863006592,27.0108699799,false,<p>	Seen basking in the sun</p><p>	https://www.inaturalist.org/observations/2211274</p>,"vijaybarve, diversityindia, butterflyindia, butterflyindia meet 2008","Northeast India Biodiversity, ButterflyIndia",Vijay Barve,http://indiabiodiversity.org/user/show/2919,20/10/2015,20/10/2015
392983,http://indiabiodiversity.org/observation/show/392983,"http://indiabiodiversity.org/biodiv/observations/170862b7-5ed6-4a5a-b975-47430b08cd34/531.JPG, http://indiabiodiversity.org/biodiv/observations/170862b7-5ed6-4a5a-b975-47430b08cd34/678.JPG, http://indiabiodiversity.org/biodiv/observations/170862b7-5ed6-4a5a-b975-47430b08cd34/870.JPG, http://indiabiodiversity.org/biodiv/observations/170862b7-5ed6-4a5a-b975-47430b08cd34/476.JPG, http://indiabiodiversity.org/biodiv/observations/170862b7-5ed6-4a5a-b975-47430b08cd34/765.JPG, http://indiabiodiversity.org/biodiv/observations/170862b7-5ed6-4a5a-b975-47430b08cd34/874.JPG, http://indiabiodiversity.org/biodiv/observations/170862b7-5ed6-4a5a-b975-47430b08cd34/264.JPG, http://indiabiodiversity.org/biodiv/observations/170862b7-5ed6-4a5a-b975-47430b08cd34/237.JPG, http://indiabiodiversity.org/biodiv/observations/170862b7-5ed6-4a5a-b975-47430b08cd34/136.JPG, http://indiabiodiversity.org/biodiv/observations/170862b7-5ed6-4a5a-b975-47430b08cd34/540.JPG, http://indiabiodiversity.org/biodiv/observations/170862b7-5ed6-4a5a-b975-47430b08cd34/834.JPG",Graphium antiphates,Five-bar Swordtail,2,0,NO,Arthropods,Forest,19/03/2008,"Suntaleykhola, Samsing, West Bengal, India",Accurate,88.7863006592,27.0108699799,false,<p>	Seen basking in the sun</p><p>	https://www.inaturalist.org/observations/2211474</p>,"vijaybarve, diversityindia, butterflyindia, butterflyindia meet 2008","Northeast India Biodiversity, ButterflyIndia",Vijay Barve,http://indiabiodiversity.org/user/show/2919,20/10/2015,20/10/2015
392629,http://indiabiodiversity.org/observation/show/392629,http://indiabiodiversity.org/biodiv/observations/da0efe8f-8661-4bd8-b6e9-5032496b5a30/906.JPG,Papilio polymnestor,Blue Mormon,1,0,NO,Arthropods,All,25/09/2015,"MT Layout, Malleshwaram, Bengaluru, Karnataka 560003, India",Accurate,77.5661697388,13.0046663284,false,,,ButterflyIndia,R Prabhakar,http://indiabiodiversity.org/user/show/1117,12/10/2015,12/10/2015
392417,http://indiabiodiversity.org/observation/show/392417,http://indiabiodiversity.org/biodiv/observations/b6ea1269-0878-4bf6-927c-7f4f1752a688/459.JPG,Lamproptera meges,Green Dragontail,1,0,NO,Arthropods,All,11/06/2012,"Irang River, Tamenglong District,Manipur",Accurate,93.3472061157,24.6587638855,false,,,"Northeast India Biodiversity, ButterflyIndia",R.K. Birjit Singh,http://indiabiodiversity.org/user/show/8361,03/10/2015,07/10/2015
392467,http://indiabiodiversity.org/observation/show/392467,http://indiabiodiversity.org/biodiv/observations/8b62c3a5-7303-4b60-b7f9-6803ddc645f3/685.jpg,Graphium doson,Common Jay,2,0,NO,Arthropods,Urban,05/10/2015,"Richmond Rd, Bengaluru, Karnataka, India",Approximate,77.6074676514,12.9664421082,false,,"gops, butterfly",ButterflyIndia,Gopakumar VR Namboothiri,http://indiabiodiversity.org/user/show/3330,05/10/2015,05/10/2015
392418,http://indiabiodiversity.org/observation/show/392418,http://indiabiodiversity.org/biodiv/observations/53f483e4-3ca1-49f5-b619-44a7c6ee6da9/169.JPG,Lamproptera curius,White Dragontail,1,0,NO,Arthropods,All,13/06/2012,"Irang River, Tamenglong District,Manipur",Accurate,93.3472061157,24.6587638855,false,,,"Northeast India Biodiversity, ButterflyIndia",R.K. Birjit Singh,http://indiabiodiversity.org/user/show/8361,03/10/2015,05/10/2015
392437,http://indiabiodiversity.org/observation/show/392437,"http://indiabiodiversity.org/biodiv/observations/27f66bb6-8456-41f3-9d2b-8095d4be36d6/275.jpg, http://indiabiodiversity.org/biodiv/observations/27f66bb6-8456-41f3-9d2b-8095d4be36d6/852.jpg, http://indiabiodiversity.org/biodiv/observations/27f66bb6-8456-41f3-9d2b-8095d4be36d6/962.jpg, http://indiabiodiversity.org/biodiv/observations/27f66bb6-8456-41f3-9d2b-8095d4be36d6/419.jpg",Pachliopta aristolochiae,Common Rose,1,0,NO,Arthropods,Forest,23/09/2015,"frlht CampusYelahanka, Bengaluru, Karnataka, India",Accurate,77.5945663452,12.9715986252,false,,"frlht campus, vasimkadri, indianbutterflies, diversityindia",ButterflyIndia,Vasim Kadri,http://indiabiodiversity.org/user/show/7593,04/10/2015,04/10/2015
392265,http://indiabiodiversity.org/observation/show/392265,http://indiabiodiversity.org/biodiv/observations/9c42418d-6e58-4289-a6dc-16431282408c/982.JPG,Papilio demoleus,Lime Butterfly,1,0,NO,Arthropods,Forest,03/09/2014,"Reserve Forest, Hardoi Rd, Vasant Kunj, Lucknow, Uttar Pradesh 226003, India",Approximate,80.8622894287,26.8790531158,false,                        ,,ButterflyIndia,Jon Hakim,http://indiabiodiversity.org/user/show/6121,01/10/2015,01/10/2015
272920,http://indiabiodiversity.org/observation/show/272920,http://indiabiodiversity.org/biodiv/observations/7db3d74f-e819-4907-8d4a-1f30fd2d1e93/Common_Rose__Pachliopta_aristolochiae_Taken_at__GairkataDate__March_2013Photography_by_Sourabh_Mallick.jpg,Atrophaneura aristolochiae,Common Rose,2,0,NO,Arthropods,Forest,17/03/2013,"Gairkata, Moraghat Range,Jalpaiguri, WB.",Approximate,89.0020294189,26.7158031464,false,,,"Northeast India Biodiversity, ButterflyIndia",Sourabh Mallick,http://indiabiodiversity.org/user/show/3590,12/05/2013,29/09/2015
391711,http://indiabiodiversity.org/observation/show/391711,http://indiabiodiversity.org/biodiv/observations/6a4804a2-6fb9-4c5e-b6f5-70d233a519d8/864.JPG,Pachliopta hector,,1,0,NO,Arthropods,Forest,20/10/2013,"Kukrail Gharial Center, Lucknow, Uttar Pradesh 226016, India",Approximate,80.9893112183,26.91040802,false,                        ,,ButterflyIndia,Jon Hakim,http://indiabiodiversity.org/user/show/6121,27/09/2015,28/09/2015
391245,http://indiabiodiversity.org/observation/show/391245,"http://indiabiodiversity.org/biodiv/observations/b6066ca3-8bda-4dff-8a6b-860f1af632c1/471.jpg, http://indiabiodiversity.org/biodiv/observations/b6066ca3-8bda-4dff-8a6b-860f1af632c1/25.jpg, http://indiabiodiversity.org/biodiv/observations/b6066ca3-8bda-4dff-8a6b-860f1af632c1/499.jpg",Papilio polymnestor,,1,0,NO,Arthropods,Others,25/09/2015,"Latitude: 13.004723, Longitude:77.566109",Accurate,77.5661087036,13.0047225952,false,,,ButterflyIndia,R Prabhakar,http://indiabiodiversity.org/user/show/1117,25/09/2015,26/09/2015
391185,http://indiabiodiversity.org/observation/show/391185,http://indiabiodiversity.org/biodiv/observations/f1958b42-fc68-4725-aaaa-51414c401344/688.jpg,Papilio demoleus,Lime Butterfly,1,0,NO,Arthropods,All,24/09/2015,"North-Eastern Hill University Shillong, North Eastern Hill University, Shillong, Meghalaya 793022, India",Approximate,91.9416719787,25.656057965,true,,,"Northeast India Biodiversity, ButterflyIndia",Arup Kumar Das,http://indiabiodiversity.org/user/show/8354,24/09/2015,24/09/2015
390631,http://indiabiodiversity.org/observation/show/390631,http://indiabiodiversity.org/biodiv/observations/0133ebf5-efd8-41c7-bcd4-5633a4ac179a/443.JPG,Papilio dravidarum,Malabar Raven,1,0,NO,Arthropods,Forest,21/05/2015,"Aralam Wildlife Sanctuary, Kannur, Kerala 670673, India",Approximate,75.8650131226,11.9501361847,false,,,"The Western Ghats, ButterflyIndia",Deepak D,http://indiabiodiversity.org/user/show/8297,13/09/2015,23/09/2015
390780,http://indiabiodiversity.org/observation/show/390780,http://indiabiodiversity.org/biodiv/observations/caeb1920-27a2-45c1-a3aa-94aa07a1842c/691.jpg,Papilio demoleus,,3,0,NO,Arthropods,Urban,16/09/2015,"French Institue of Puducherry, White Town, Puducherry, Puducherry 605002, India",Approximate,79.8358001709,11.9369001389,false,,,ButterflyIndia,Dharanidharan Arumugam,http://indiabiodiversity.org/user/show/4645,17/09/2015,17/09/2015
390778,http://indiabiodiversity.org/observation/show/390778,http://indiabiodiversity.org/biodiv/observations/0a4d3205-5ea0-409a-b4e9-6b3dc592e5fb/965.jpg,Graphium doson,Common Jay,1,0,NO,Arthropods,Forest,11/03/2012,"Nive, Maharashtra 412108, India",Approximate,73.4338607788,18.4870910645,false,,,ButterflyIndia,Himanshu Ranade,http://indiabiodiversity.org/user/show/6097,17/09/2015,17/09/2015
272192,http://indiabiodiversity.org/observation/show/272192,"http://indiabiodiversity.org/biodiv/observations/450e6bc2-6d4f-4ed6-ba9d-eeaade326056/VB_Nam_082_3.JPG, http://indiabiodiversity.org/biodiv/observations/450e6bc2-6d4f-4ed6-ba9d-eeaade326056/VB_Nam_082_1.JPG, http://indiabiodiversity.org/biodiv/observations/450e6bc2-6d4f-4ed6-ba9d-eeaade326056/VB_Nam_082_2.JPG",Papilio helenus,Red Helen,3,0,NO,Arthropods,Forest,20/07/2010,"Miao, Namdapha, Arunachal Pradesh, India",Approximate,96.2124786377,27.4919033051,false,<p>	Seen mud puddling on the road.</p>,,"Northeast India Biodiversity, ButterflyIndia",Vijay Barve,http://indiabiodiversity.org/user/show/2919,04/04/2013,16/09/2015
390675,http://indiabiodiversity.org/observation/show/390675,http://indiabiodiversity.org/biodiv/observations/5a2fc793-c770-42c7-b0fa-51b2b2c19692/245.jpg,Papilio polymnestor,Blue Mormon,1,0,NO,Arthropods,Forest,08/06/2014,"Dapsare, Maharashtra 412112, India",Approximate,73.4500656128,18.334022522,false,,,ButterflyIndia,Himanshu Ranade,http://indiabiodiversity.org/user/show/6097,14/09/2015,14/09/2015
390602,http://indiabiodiversity.org/observation/show/390602,"http://indiabiodiversity.org/biodiv/observations/5b70e447-8901-48fa-b6df-cf18f73980a6/228.jpg, http://indiabiodiversity.org/biodiv/observations/5b70e447-8901-48fa-b6df-cf18f73980a6/123.jpg, http://indiabiodiversity.org/biodiv/observations/5b70e447-8901-48fa-b6df-cf18f73980a6/367.jpg, http://indiabiodiversity.org/biodiv/observations/5b70e447-8901-48fa-b6df-cf18f73980a6/720.jpg",Papilio demoleus,Lime Butterfly,1,0,NO,Arthropods,Others,12/09/2015,"Latitude: 9.924041, Longitude:76.769531",Accurate,76.76953125,9.9240407944,false,,,ButterflyIndia,Thomas Vattakaven,http://indiabiodiversity.org/user/show/1426,12/09/2015,12/09/2015
390229,http://indiabiodiversity.org/observation/show/390229,"http://indiabiodiversity.org/biodiv/observations/abfbf2f7-dbee-4ef5-a5c3-652caa73a38a/1_58.JPG, http://indiabiodiversity.org/biodiv/observations/abfbf2f7-dbee-4ef5-a5c3-652caa73a38a/58.JPG",Pachliopta hector,,1,0,NO,Arthropods,Forest,03/09/2015,"Gingee, Tamil Nadu 604202, India",Approximate,79.3207550049,12.1695680618,false,,,ButterflyIndia,François Munoz,http://indiabiodiversity.org/user/show/6773,07/09/2015,07/09/2015
389558,http://indiabiodiversity.org/observation/show/389558,http://indiabiodiversity.org/biodiv/observations/d736fb06-488a-4e02-b237-22be73d0704c/394.jpg,Papilio polymnestor,Blue Mormon,1,0,NO,Arthropods,Agriculture,19/10/2014,"National Highway 33, Jamshedpur, Jharkhand 831018, India",Accurate,86.2017745972,22.862859726,false,<p>	seems rather frayed. any idea how this happens?</p>,,ButterflyIndia,Anubhav Agarwal,http://indiabiodiversity.org/user/show/4761,25/08/2015,02/09/2015
390111,http://indiabiodiversity.org/observation/show/390111,http://indiabiodiversity.org/biodiv/observations/333132e5-c4cb-4321-9f87-1779ebf6561a/389.jpg,Graphium sarpedon,Common Bluebottle,1,0,NO,Arthropods,Forest,04/10/2014,"Ghol, Maharashtra 412112, India",Accurate,73.4371414185,18.315826416,false,<p>	Taking nourishment from Dr animal dung</p>,,ButterflyIndia,Himanshu Ranade,http://indiabiodiversity.org/user/show/6097,02/09/2015,02/09/2015
389008,http://indiabiodiversity.org/observation/show/389008,"http://indiabiodiversity.org/biodiv/observations/296b9a76-25cc-43a2-8c3d-e77bb353527c/224.jpg, http://indiabiodiversity.org/biodiv/observations/296b9a76-25cc-43a2-8c3d-e77bb353527c/518.jpg, http://indiabiodiversity.org/biodiv/observations/296b9a76-25cc-43a2-8c3d-e77bb353527c/400.jpg, http://indiabiodiversity.org/biodiv/observations/296b9a76-25cc-43a2-8c3d-e77bb353527c/169.jpg, http://indiabiodiversity.org/biodiv/observations/296b9a76-25cc-43a2-8c3d-e77bb353527c/244.jpg, http://indiabiodiversity.org/biodiv/observations/296b9a76-25cc-43a2-8c3d-e77bb353527c/551.jpg, http://indiabiodiversity.org/biodiv/observations/296b9a76-25cc-43a2-8c3d-e77bb353527c/275.jpg",Lamproptera curius,White Dragontail,1,0,NO,Arthropods,All,15/03/2015,"Srirampur, Karimganj District, Assam",Accurate,92.3850631714,24.4416942596,false,ID curated at:  http://www.inaturalist.org/observations/1300259,,"Northeast India Biodiversity, ButterflyIndia",Vijay Anand Ismavel,http://indiabiodiversity.org/user/show/4409,24/08/2015,25/08/2015
389423,http://indiabiodiversity.org/observation/show/389423,http://indiabiodiversity.org/biodiv/observations/369e603f-c596-4d07-acb2-a200745cf6e3/965.JPG,Papilio demoleus,,1,0,NO,Arthropods,Thicket,22/08/2015,"Shimoga-Harihar-Hospet Road, Komaranahalli, Karnataka 577530, India",Approximate,75.7391738892,14.3324184418,false,,,ButterflyIndia,NAGABHUSHAN JYOTHI,http://indiabiodiversity.org/user/show/5802,24/08/2015,24/08/2015
385572,http://indiabiodiversity.org/observation/show/385572,"http://indiabiodiversity.org/biodiv/observations/339a63d6-cbda-44e6-a177-0c66f0b5cc1a/747.jpg, http://indiabiodiversity.org/biodiv/observations/339a63d6-cbda-44e6-a177-0c66f0b5cc1a/728.jpg",Pachliopta hector,Crimson Rose,1,0,NO,Arthropods,All,15/03/2015,"frlht CampusYelahanka, Bengaluru, Karnataka, India",Accurate,77.5945663452,12.9715986252,false,,"diversityindia, indianmoths, frlht campus, vasimkadri, indianbutterflies",ButterflyIndia,Vasim Kadri,http://indiabiodiversity.org/user/show/7593,15/07/2015,24/08/2015
270109,http://indiabiodiversity.org/observation/show/270109,http://indiabiodiversity.org/biodiv/observations/822c9713-4085-47b5-b2a6-6bd4a07459aa/118.jpg,Papilio demoleus,Lime Butterfly,2,0,NO,Arthropods,Forest,11/11/2012,"Madhuvana Estate, Devala",Approximate,76.4000015259,11.4833335876,false,,"the shola trust, tst bb1","The Shola Trust, The Western Ghats, ButterflyIndia",Nishita Vasanth,http://indiabiodiversity.org/user/show/3163,26/11/2012,17/08/2015
387514,http://indiabiodiversity.org/observation/show/387514,http://indiabiodiversity.org/biodiv/observations/623eeb85-3cf2-463b-9ed4-3d03b29247c4/751.JPG,Papilio demoleus,Lime Butterfly,1,0,NO,Arthropods,All,16/07/2015,"Haldwani, Uttarakhand 263139, India",Approximate,79.5129776001,29.2182636261,false,,,ButterflyIndia,Shivani Mishra,http://indiabiodiversity.org/user/show/7452,13/08/2015,13/08/2015
387479,http://indiabiodiversity.org/observation/show/387479,"http://indiabiodiversity.org/biodiv/observations/8b93b5b4-8587-441d-a091-c98cce6aa647/164.jpg, http://indiabiodiversity.org/biodiv/observations/8b93b5b4-8587-441d-a091-c98cce6aa647/140.jpg, http://indiabiodiversity.org/biodiv/observations/8b93b5b4-8587-441d-a091-c98cce6aa647/911.jpg, http://indiabiodiversity.org/biodiv/observations/8b93b5b4-8587-441d-a091-c98cce6aa647/417.jpg",Graphium sarpedon,Common Bluebottle,1,0,NO,Arthropods,Urban,12/08/2015,"46, Amruthahalli Main Road, Sneha Nagar, Byatarayanapura, Bengaluru, Karnataka 560092, India",Accurate,77.5971069336,13.0653524399,false,<p>	Pupating on kadapa slab in residential area garden</p>,"vijaybarve, diversityindia, butterflyindia",ButterflyIndia,Vijay Barve,http://indiabiodiversity.org/user/show/2919,12/08/2015,12/08/2015
387331,http://indiabiodiversity.org/observation/show/387331,"http://indiabiodiversity.org/biodiv/observations/578173a5-0fd4-4e33-a6bb-ea8dd2b3e522/36.JPG, http://indiabiodiversity.org/biodiv/observations/578173a5-0fd4-4e33-a6bb-ea8dd2b3e522/432.JPG",Papilio agestor,Tawny Mime,1,0,NO,Arthropods,All,08/04/2013,"Nainital, Uttarakhand, India",Approximate,79.4635620117,29.3803043365,false,,,ButterflyIndia,Ajit Ampalakkad,http://indiabiodiversity.org/user/show/4403,08/08/2015,08/08/2015
370897,http://indiabiodiversity.org/observation/show/370897,"http://indiabiodiversity.org/biodiv/observations/6c571fc9-0139-430c-a0c5-17bd946a0357/509.JPG, http://indiabiodiversity.org/biodiv/observations/6c571fc9-0139-430c-a0c5-17bd946a0357/775.JPG",Papilio polytes,Common Mormon,3,0,NO,Arthropods,Urban,15/03/2015,"Puducherry, Puducherry, India",Approximate,79.8337860107,11.9261417389,false,,,ButterflyIndia,François Munoz,http://indiabiodiversity.org/user/show/6773,16/03/2015,04/08/2015
387018,http://indiabiodiversity.org/observation/show/387018,http://indiabiodiversity.org/biodiv/observations/d2d5fb10-356a-4917-ba3c-853a57a5d787/164.JPG,Graphium agamemnon,Tailed Jay,3,0,NO,Arthropods,Urban,30/07/2015,"Nashik, Maharashtra, India",Accurate,73.7898025513,19.9974536896,false,,,ButterflyIndia,Chief RedEarth,http://indiabiodiversity.org/user/show/3540,02/08/2015,04/08/2015
386938,http://indiabiodiversity.org/observation/show/386938,http://indiabiodiversity.org/biodiv/observations/0cede740-a828-4674-8d0c-a29697368380/470.jpg,Papilio,,1,0,NO,Arthropods,Forest,05/06/2015,"Chalsa, Jalpaiguri, West Bengal, India",Approximate,88.6962661743,26.9903087616,false,                        ,,"Northeast India Biodiversity, ButterflyIndia",Pramita Roy,http://indiabiodiversity.org/user/show/4319,31/07/2015,31/07/2015
386912,http://indiabiodiversity.org/observation/show/386912,http://indiabiodiversity.org/biodiv/observations/5a28a541-0764-4ffd-babc-4c4ee39ba358/12.JPG,Graphium sarpedon,Common Blue Bottle,1,0,NO,Arthropods,All,22/07/2015,"Yercaud, Tamil Nadu, India",Accurate,78.2092590332,11.7752513885,false,,,ButterflyIndia,V.Raevel,http://indiabiodiversity.org/user/show/7983,30/07/2015,30/07/2015
386823,http://indiabiodiversity.org/observation/show/386823,http://indiabiodiversity.org/biodiv/observations/d97e06af-d951-4501-98be-6eca99a27dba/309.jpg,Papilio demoleus,,1,1,NO,Arthropods,Urban,10/11/2013," Kumarakom, Kottayam, Kerala.",Accurate,76.4071655273,9.6197061539,false,,,ButterflyIndia,Manoj,http://indiabiodiversity.org/user/show/5567,29/07/2015,29/07/2015
386834,http://indiabiodiversity.org/observation/show/386834,http://indiabiodiversity.org/biodiv/observations/928c0274-1e88-49d4-a1a3-4116c5a81a52/666.jpg,Papilio demoleus,Common Lime Butterfly Larvae,1,0,NO,Arthropods,Urban,30/04/2014,"Velloor, Kottayam, Kerala, India",Accurate,76.4550018311,9.829167366,false,,,ButterflyIndia,Manoj,http://indiabiodiversity.org/user/show/5567,29/07/2015,29/07/2015
386820,http://indiabiodiversity.org/observation/show/386820,http://indiabiodiversity.org/biodiv/observations/2aa8b02c-0e90-435e-8b1e-8b79942d083e/806.jpg,Papilio demoleus,Lime Buttefly Egg,1,0,NO,Arthropods,Urban,30/04/2014,"Velloor, Kerala, India",Accurate,76.4550018311,9.829167366,false,,,ButterflyIndia,Manoj,http://indiabiodiversity.org/user/show/5567,29/07/2015,29/07/2015
386489,http://indiabiodiversity.org/observation/show/386489,"http://indiabiodiversity.org/biodiv/observations/575f3c81-5037-46a8-ad73-866dd68da630/164.JPG, http://indiabiodiversity.org/biodiv/observations/575f3c81-5037-46a8-ad73-866dd68da630/811.JPG, http://indiabiodiversity.org/biodiv/observations/575f3c81-5037-46a8-ad73-866dd68da630/713.JPG, http://indiabiodiversity.org/biodiv/observations/575f3c81-5037-46a8-ad73-866dd68da630/500.JPG, http://indiabiodiversity.org/biodiv/observations/575f3c81-5037-46a8-ad73-866dd68da630/229.JPG",Pachliopta aristolochiae,Common Rose,1,0,NO,Arthropods,Forest,25/07/2015,"Ramagondanahalli, Karnataka, India",Accurate,77.5479736328,13.1235389709,false,,"vijaybarve, diversityindia, butterflyindia, frlht campus",ButterflyIndia,Vijay Barve,http://indiabiodiversity.org/user/show/2919,25/07/2015,25/07/2015
385573,http://indiabiodiversity.org/observation/show/385573,"http://indiabiodiversity.org/biodiv/observations/4e51dba7-67d9-4fb9-b9c0-d1354c59327b/229.jpg, http://indiabiodiversity.org/biodiv/observations/4e51dba7-67d9-4fb9-b9c0-d1354c59327b/652.jpg, http://indiabiodiversity.org/biodiv/observations/4e51dba7-67d9-4fb9-b9c0-d1354c59327b/82.jpg, http://indiabiodiversity.org/biodiv/observations/4e51dba7-67d9-4fb9-b9c0-d1354c59327b/452.jpg",Pachliopta aristolochiae,,3,1,NO,Arthropods,All,09/05/2015,"frlht CampusYelahanka, Bengaluru, Karnataka, India",Accurate,77.5945663452,12.9715986252,false,,"vasimkadri, frlht campus",ButterflyIndia,Vasim Kadri,http://indiabiodiversity.org/user/show/7593,15/07/2015,24/07/2015
354256,http://indiabiodiversity.org/observation/show/354256,http://indiabiodiversity.org/biodiv/observations/9e5b5611-a084-4973-9d09-dd395bea07fc/939.JPG,Pachliopta hector,,1,0,NO,Arthropods,Others,11/09/2014,"Malebennur, Karnataka 577530, India",Approximate,75.7397384644,14.3518886566,false,"<p>	middle in size, observed in forest green plant leaf, not so avtive in mood.</p>",,ButterflyIndia,NAGABHUSHAN JYOTHI,http://indiabiodiversity.org/user/show/5802,16/09/2014,09/07/2015
